Region,Soil_Type,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Climate,Days_to_Harvest,Crop,Rotation_Crop,Yield_tons_per_hectare
East,Sandy Loam,443.15278518982916,19.43581637165553,1,Sunny,169,Barley,Mustard,4.76350661133441
South,Clay,755.839281440368,16.557700941075332,1,Sunny,120,Wheat,Chickpea,5.80268832229421
West,Loam,305.73166597018144,18.591753515386507,1,Sunny,209,Wheat,Chickpea,5.699313228036113
North,Loam,610.7826997579559,20.515325459730548,1,Sunny,137,Barley,Chickpea,4.001445420215189
North,Sandy Loam,670.6140247574357,28.151104214386994,1,Sunny,163,Cotton,Wheat,7.585021333328582
North,Clay,395.43769216196665,24.879829949338337,1,Sunny,126,Barley,Chickpea,4.0693625679267615
North,Black Soil,800.5414502935573,32.69832140087103,1,Sunny,179,Cotton,Groundnut,7.1556595848757
South,Silt,726.9855854563418,26.3515277001974,1,Sunny,109,Maize,Groundnut,9.062625321268715
East,Clay,1895.3928874693765,24.568475231076278,1,Rainy,90,Rice,Green Gram,8.48305580743775
South,Sandy Loam,725.6889612604538,29.016414089652073,1,Sunny,160,Cotton,Soybean,6.499249466480487
West,Loam,520.2963044490998,18.109413224832913,1,Sunny,127,Barley,Lentil,3.91746809876999
South,Clay,298.0758903555145,17.07549594763153,1,Sunny,120,Barley,Pea,4.208544725694534
South,Loam,364.60223599620366,14.17406967433388,1,Sunny,134,Barley,Chickpea,3.8916026054358634
South,Sandy Loam,301.7182036946592,19.415998960193654,1,Sunny,130,Barley,Chickpea,3.84256400085176
West,Loam,1175.152935921144,25.2848721635708,1,Sunny,152,Cotton,Green Gram,6.452503081592217
East,Sandy Loam,851.3045850228727,25.867566060676296,1,Sunny,178,Cotton,Green Gram,6.2183913202938195
South,Sand,738.0290194899188,26.453105625118035,1,Sunny,94,Maize,Soybean,8.985898710732233
East,Loam,1620.3776861817673,26.061462877504972,1,Rainy,101,Rice,Mustard,7.714098416142666
East,Sand,560.3633351191205,20.627933909035843,1,Sunny,111,Maize,Groundnut,8.87016025547356
East,Black Soil,710.0262927528997,30.452920975063492,1,Sunny,170,Cotton,Soybean,6.833382528971516
East,Loam,799.561544355889,21.91303735125021,1,Sunny,106,Maize,Groundnut,8.209291045025424
South,Sandy Loam,857.1677340018714,28.584003316245738,1,Sunny,127,Soybean,Maize,5.867464684056575
West,Silt,1775.05876170075,25.21723538832856,1,Rainy,174,Rice,Green Gram,7.469872539848121
North,Loam,515.4012391480239,23.85290578109572,1,Sunny,153,Barley,Chickpea,4.0510297934987305
North,Sandy Loam,680.6234559366493,26.11241810751376,1,Sunny,174,Cotton,Groundnut,7.082179026581756
West,Clay,1401.737862057426,34.92437180432826,1,Rainy,110,Rice,Lentil,8.611949833942965
South,Clay,308.0654521928059,24.075937387226833,1,Sunny,171,Barley,Chickpea,4.6614650177587045
North,Clay,595.7300406404602,24.77048209700472,1,Rainy,102,Soybean,Maize,6.584813544947314
East,Black Soil,690.2979646420206,27.17483293137731,1,Sunny,173,Cotton,Green Gram,7.3003681131674
East,Loam,743.291729305743,20.35857647377073,1,Sunny,112,Maize,Cowpea,9.144427250229523
South,Loam,1659.5112723444972,33.82718609234791,1,Rainy,131,Rice,Lentil,8.236397315900453
West,Clay,324.5341843719576,15.269630510366861,1,Sunny,129,Barley,Chickpea,3.626759651705084
West,Loam,406.92216330398196,11.900484313641837,1,Sunny,160,Wheat,Mustard,4.658411844747911
West,Clay,1341.6137846419474,22.531253063346156,1,Rainy,174,Rice,Mustard,7.7150733238242255
North,Clay,664.0779463435704,28.244283640865266,1,Sunny,111,Soybean,Wheat,5.812696886446307
East,Clay,795.0112035124316,13.799898845661698,1,Sunny,129,Wheat,Lentil,4.23090301203548
South,Black Soil,740.0027866363527,32.51306036495366,1,Sunny,163,Cotton,Soybean,6.35209363297681
North,Sandy Loam,815.0989806355059,25.742351608939952,1,Rainy,136,Soybean,Wheat,6.649442392042614
West,Loam,483.5949705922968,16.2291447627993,1,Sunny,142,Barley,Mustard,3.676609592025592
East,Sandy Loam,871.2629209647366,25.369318292838106,1,Sunny,91,Soybean,Barley,5.171558972550975
South,Clay,802.1540292091232,25.110501222789424,1,Sunny,132,Soybean,Sorghum,6.17873658449321
West,Clay,450.40630301053034,15.071499724332334,1,Sunny,130,Barley,Pea,4.659033172929496
South,Clay,1987.8894669837266,23.346321711223734,1,Rainy,100,Rice,Mustard,7.772483114061896
West,Black Soil,1016.0412282400239,34.16326973510295,1,Sunny,160,Cotton,Wheat,6.593508865584341
West,Clay,550.7282708161766,10.756565530589121,1,Sunny,142,Wheat,Chickpea,4.6680498040150376
West,Clay,650.4344201093561,10.730029881426997,1,Sunny,196,Wheat,Mustard,5.103169212417765
South,Clay,558.3871972313132,15.21915955296487,1,Sunny,160,Wheat,Mustard,5.413883866206477
South,Clay,644.1515987632862,12.193516098874934,1,Sunny,168,Wheat,Lentil,5.612175243409817
East,Loam,754.7822752084546,18.517012006589933,1,Sunny,196,Wheat,Pea,4.824951846089986
West,Sandy Loam,901.4411484454627,33.96723741813736,1,Sunny,153,Cotton,Soybean,6.9097815234724465
North,Clay,800.964782086155,23.228735501770462,1,Sunny,96,Soybean,Barley,5.781974543482184
South,Silt,592.2582524574766,19.215148173396926,1,Sunny,92,Maize,Groundnut,8.932731578839602
South,Sand,606.4401709288667,24.471918062728683,1,Sunny,108,Maize,Potato,8.480915397558286
South,Loam,597.8591356419946,19.846638562880692,1,Sunny,114,Maize,Soybean,9.561231069212798
East,Clay,654.3333602462037,10.51749583616566,1,Sunny,208,Wheat,Soybean,4.487194946858699
West,Silt,675.0973977876258,24.797665374768464,1,Sunny,111,Maize,Sweet Potato,8.405658410270407
North,Clay,1283.6062178559891,20.82377219980344,1,Rainy,105,Rice,Lentil,8.110501699970904
South,Clay,640.1720943164618,12.639378304461482,1,Sunny,148,Wheat,Mustard,5.1939542406463675
East,Black Soil,876.3621755290201,32.430463946520504,1,Sunny,165,Cotton,Green Gram,7.158480100022114
East,Loam,549.2671898053338,12.330557311327716,1,Sunny,155,Wheat,Soybean,4.947711929816222
East,Loam,426.63913660519665,14.867353587262135,1,Sunny,142,Barley,Chickpea,4.442023097440881
South,Loam,1316.5376183178792,26.895594180044217,1,Rainy,90,Rice,Green Gram,8.141376431405632
West,Loam,536.0792046347868,22.48666931627558,1,Sunny,110,Maize,Potato,9.045600806189535
East,Sandy Loam,856.4015185252902,20.07758583685436,1,Rainy,138,Soybean,Maize,6.50594916857954
South,Sandy Loam,825.4795131335989,30.365595677695016,1,Sunny,178,Cotton,Wheat,6.661530107449595
South,Sandy Loam,536.8069444420356,20.947623449777314,1,Rainy,145,Soybean,Wheat,5.427426752039357
South,Sand,584.6123378787591,26.357775870442946,1,Sunny,95,Maize,Potato,8.607375353212879
North,Loam,749.4686395623344,29.1846820694405,1,Sunny,164,Cotton,Wheat,7.097586802847341
East,Sand,569.7850983431676,20.928148477988543,1,Sunny,118,Maize,Soybean,8.911659641132951
North,Sandy Loam,506.7064822042327,21.01579596065392,1,Sunny,159,Barley,Mustard,3.8939097271106267
West,Loam,644.6621376918589,30.606825264240843,1,Sunny,176,Cotton,Groundnut,6.403146409839847
East,Clay,550.9699027422519,24.37121266887997,1,Sunny,147,Barley,Lentil,3.8046642260013344
South,Clay,515.0735547799552,24.700372749401414,1,Rainy,102,Soybean,Sorghum,5.597254945076226
East,Loam,787.0683139594954,14.207621120882582,1,Sunny,134,Wheat,Mustard,5.068795272238726
North,Loam,1379.3799896249575,21.158302561584087,1,Rainy,92,Rice,Lentil,7.895516343977928
East,Loam,393.9714197817358,13.524085682576452,1,Sunny,179,Wheat,Mustard,4.810213865972978
East,Loam,730.2851131692904,19.605920836870787,1,Sunny,109,Maize,Cowpea,8.917889676201908
North,Clay,792.8033392368332,19.83132103946366,1,Sunny,156,Wheat,Soybean,4.503497088964824
East,Sandy Loam,887.5172725173417,34.961250195648304,1,Sunny,176,Cotton,Wheat,6.853305735448176
East,Loam,293.1106824702568,20.050690190618276,1,Sunny,126,Barley,Pea,3.937239490833571
South,Sand,554.182274870459,22.478582661472657,1,Sunny,99,Maize,Sweet Potato,8.765619695154752
North,Sandy Loam,824.8826485948189,31.95555862708824,1,Sunny,159,Cotton,Wheat,6.992319792523431
North,Silt,1849.7365532216168,24.30688749684459,1,Rainy,116,Rice,Mustard,8.10942391982401
West,Loam,1022.9321687546817,34.359832925855585,1,Rainy,166,Rice,Mustard,7.938654487893129
East,Clay,1043.4916185059267,31.863252744928225,1,Rainy,90,Rice,Green Gram,8.333098821556314
East,Silt,503.9709588147382,26.8615472504598,1,Sunny,111,Maize,Cowpea,8.950302762294365
South,Loam,1051.0497119881545,33.55544123313339,1,Rainy,151,Rice,Lentil,7.558875417900231
South,Silt,630.4848046024345,26.982524815901677,1,Sunny,98,Maize,Soybean,9.228953272161185
West,Sandy Loam,369.1458454771963,19.973753847025282,1,Sunny,134,Barley,Lentil,3.4919435397756526
South,Sandy Loam,792.9949743621596,22.21552413304814,1,Sunny,98,Soybean,Barley,5.715580331146004
West,Clay,771.7993643621295,23.569598755063932,1,Sunny,122,Soybean,Wheat,6.397821011859644
North,Loam,330.75311648310986,16.156505807687857,1,Sunny,162,Barley,Mustard,4.211282269781057
West,Sandy Loam,1139.6874375355292,25.86478604356071,1,Sunny,165,Cotton,Groundnut,7.03421857216027
West,Loam,749.2385154927706,20.982604367604413,1,Sunny,147,Soybean,Wheat,6.264993820657103
North,Clay,541.5832743452974,13.364451758849153,1,Sunny,139,Barley,Mustard,3.341322317407397
East,Loam,793.1079961908079,24.82342166378436,1,Sunny,175,Wheat,Mustard,5.3368997284788255
West,Loam,695.7104818410598,21.441465074681577,1,Sunny,103,Maize,Groundnut,9.040146802628927
West,Sandy Loam,784.1043617869593,27.652478124683203,1,Sunny,165,Cotton,Wheat,7.5159534253170985
North,Black Soil,659.470442076247,32.64267388227639,1,Sunny,156,Cotton,Soybean,7.16525700728382
South,Loam,592.4953742396742,20.73834964115555,1,Sunny,122,Soybean,Barley,5.95167128227
North,Clay,1175.825415548771,23.314267574563317,1,Rainy,155,Rice,Mustard,7.3538498771464615
West,Sandy Loam,387.69768494391894,18.199595734215286,1,Sunny,147,Barley,Pea,3.4176317186136997
North,Sand,583.1997169736159,19.498020876899293,1,Sunny,93,Maize,Cowpea,9.518903132899164
West,Clay,579.3558164163728,19.2431908449635,1,Sunny,154,Barley,Mustard,3.0885034847009196
West,Sandy Loam,671.0109709451641,24.324467428145518,1,Rainy,140,Soybean,Barley,5.983517743324999
North,Sandy Loam,967.0678453316305,25.539716364949964,1,Sunny,165,Cotton,Green Gram,6.9139521569205495
East,Sand,506.14843661614515,19.13744976003436,1,Sunny,113,Maize,Groundnut,8.809788387607384
South,Clay,423.3579989981287,24.769166196198434,1,Sunny,128,Wheat,Mustard,4.991310512761459
West,Loam,701.0372723851151,21.58696901848279,1,Sunny,98,Maize,Groundnut,9.15851219810816
East,Sandy Loam,868.7847948971356,23.76088227132629,1,Sunny,146,Soybean,Barley,6.0468949767639835
North,Silt,1500.5571949244447,31.722389889591796,1,Rainy,119,Rice,Chickpea,8.613473504960437
South,Loam,1063.2203205491944,27.868060853802586,1,Sunny,163,Cotton,Groundnut,7.441432729126064
West,Black Soil,1070.1486599937507,30.090482934260216,1,Sunny,166,Cotton,Soybean,7.027503286535358
South,Loam,801.748117799988,20.014801413668213,1,Sunny,135,Wheat,Pea,5.504021188123751
North,Loam,1074.5062098370813,32.7705778592291,1,Sunny,150,Cotton,Groundnut,6.2716906152343
South,Loam,1542.8764766869572,28.835857253680786,1,Rainy,105,Rice,Green Gram,8.721862254287249
North,Loam,733.569747602166,26.57913122619956,1,Sunny,97,Maize,Cowpea,9.586918555975815
North,Clay,898.9681616804332,27.917974280536516,1,Sunny,93,Soybean,Wheat,6.489546667248206
South,Clay,1805.784992018418,34.55210493347802,1,Rainy,174,Rice,Mustard,7.084447734838381
West,Silt,674.41732975935,22.82748162607035,1,Sunny,97,Maize,Sweet Potato,9.18703896891675
East,Sand,669.5430819772408,18.967107115229716,1,Sunny,97,Maize,Soybean,9.332720198000583
North,Loam,1984.64786155596,29.898950811093584,1,Rainy,99,Rice,Mustard,8.273261277289837
South,Silt,685.0739573908706,25.849695836798897,1,Sunny,111,Maize,Sweet Potato,8.72002518681209
South,Loam,1789.193136773331,20.72343900492359,1,Rainy,139,Rice,Chickpea,8.914069337015466
South,Sandy Loam,1082.3909557443137,26.007890316931487,1,Sunny,157,Cotton,Green Gram,7.546224449985639
South,Loam,468.58399794489975,13.52856291211668,1,Sunny,172,Wheat,Mustard,5.5897335076308865
North,Clay,1173.8658752873907,28.187533677767426,1,Rainy,160,Rice,Lentil,7.999112675878946
West,Black Soil,995.108791235022,26.09221088387531,1,Sunny,172,Cotton,Groundnut,6.589713289681609
North,Loam,478.3143166556031,12.966528017402407,1,Sunny,168,Wheat,Soybean,4.341325211444841
East,Silt,653.9328790563169,24.81849104903592,1,Sunny,112,Maize,Soybean,9.620251833591311
South,Clay,818.5399664851138,23.290727216111026,1,Sunny,129,Soybean,Wheat,5.940488846769359
South,Clay,505.25007764024065,22.34949861588616,1,Sunny,201,Wheat,Chickpea,4.8117214002192235
North,Black Soil,819.9140656298147,31.96607904449187,1,Sunny,176,Cotton,Groundnut,6.983795263098973
South,Sandy Loam,652.1295713608896,28.644710161433977,1,Sunny,170,Cotton,Green Gram,7.698721656623554
South,Clay,653.9921006276351,13.190806488286341,1,Sunny,134,Barley,Lentil,4.669254687172085
North,Silt,1010.3173493035214,20.391561898506904,1,Rainy,158,Rice,Green Gram,7.873299889631107
East,Loam,675.2761250197232,33.5962919647978,1,Sunny,164,Cotton,Soybean,6.922262634177203
East,Sand,652.5346059136393,22.68924675197641,1,Sunny,116,Maize,Potato,8.873638986157525
South,Clay,353.57467377903845,16.684401537303152,1,Sunny,133,Wheat,Mustard,4.374343936753254
East,Sandy Loam,690.7452750432683,15.267052912937935,1,Sunny,148,Barley,Pea,4.44551908292722
North,Sandy Loam,840.3342588083848,29.964476449100403,1,Sunny,107,Soybean,Sorghum,6.2652942698318945
North,Loam,782.7112945726585,24.15662013415556,1,Sunny,134,Wheat,Mustard,4.906289140975246
East,Silt,1865.4221241080759,25.91314645673171,1,Rainy,102,Rice,Chickpea,8.058642988175196
North,Clay,1547.8835445381053,34.15949610911898,1,Rainy,117,Rice,Lentil,7.904385799133781
East,Silt,708.3580196781969,18.78050455206568,1,Sunny,93,Maize,Potato,8.773494696679913
West,Black Soil,1140.782391747074,30.159450282262856,1,Sunny,164,Cotton,Wheat,6.449350542128393
West,Silt,1550.7321456719496,30.645004243764653,1,Rainy,159,Rice,Chickpea,7.701540186350467
South,Sandy Loam,750.902431335473,20.1308588384281,1,Rainy,108,Soybean,Maize,5.895543180033278
East,Loam,565.4037943798414,18.91618866592738,1,Sunny,97,Maize,Groundnut,9.133215283490081
South,Loam,285.3734082092232,21.71775343293282,1,Sunny,153,Barley,Lentil,3.764103652073387
East,Loam,722.6433276653511,20.717319190420792,1,Sunny,106,Maize,Soybean,9.699251759956226
North,Clay,609.1245519155173,24.12736561774259,1,Sunny,192,Wheat,Pea,4.764184318089005
North,Silt,1973.3474687073672,33.047809209523024,1,Rainy,137,Rice,Lentil,8.437156557582798
North,Clay,1784.3817579218558,23.803202152315148,1,Rainy,98,Rice,Green Gram,8.433571855055922
North,Clay,533.2454920515686,14.179331176969022,1,Sunny,146,Wheat,Lentil,5.014627063626991
South,Sand,687.5537494025721,25.742001285530762,1,Sunny,113,Maize,Potato,8.700104907384096
West,Silt,1014.2759578840518,33.542459225213335,1,Rainy,154,Rice,Green Gram,8.15036117539787
North,Loam,938.1585208022254,30.055116687618398,1,Sunny,150,Cotton,Wheat,7.055436505162457
West,Clay,796.160579172227,29.119429813129898,1,Rainy,129,Soybean,Sorghum,5.7426163741897644
West,Clay,727.9913435204588,27.403633980399285,1,Rainy,127,Soybean,Maize,6.303707344058033
North,Loam,354.8287027010822,21.403603682243418,1,Sunny,138,Barley,Mustard,3.5900802627880766
South,Silt,612.1683688355961,23.80086928744486,1,Sunny,96,Maize,Cowpea,9.050178661928943
North,Loam,814.2710372649308,28.124911376092957,1,Rainy,98,Soybean,Wheat,5.778764819801834
South,Silt,1543.5723049426256,21.802148402771937,1,Rainy,158,Rice,Chickpea,7.892999439923717
North,Clay,847.419621393781,18.46866894475847,1,Sunny,134,Wheat,Chickpea,4.583014236850923
East,Clay,1366.44791258631,23.760649208621388,1,Rainy,173,Rice,Mustard,8.153681261852594
East,Loam,561.2926071623931,21.66879842928662,1,Sunny,131,Soybean,Wheat,5.812609462292094
East,Loam,758.4430882898672,34.15964242487161,1,Sunny,160,Cotton,Groundnut,6.767015540735386
South,Clay,1174.3498182411458,31.475738588603775,1,Rainy,154,Rice,Chickpea,8.30070185847713
South,Loam,753.6469956995811,29.153724488660473,1,Sunny,107,Soybean,Barley,6.529786179677837
North,Clay,427.30789850926476,17.319818785054238,1,Sunny,137,Barley,Pea,4.116743445401694
West,Sandy Loam,911.5958952147923,32.38006146201347,1,Sunny,150,Cotton,Wheat,6.324534919769451
North,Loam,565.7986131669275,23.094770669195324,1,Sunny,110,Soybean,Wheat,6.887938844943915
East,Loam,1037.9215056562603,33.88019844246475,1,Sunny,173,Cotton,Wheat,6.721801901774697
East,Clay,607.9640457908722,11.33206410752698,1,Sunny,196,Wheat,Lentil,4.706813631713435
East,Clay,816.2730671634752,21.786279004187836,1,Sunny,115,Soybean,Barley,5.2265406707060595
North,Clay,768.3978312033421,21.961006523966162,1,Sunny,135,Soybean,Wheat,5.041978240769812
East,Loam,394.6509833269872,16.657740108612284,1,Sunny,160,Wheat,Mustard,5.090922485952724
West,Clay,1223.9479412607473,24.679569016150847,1,Rainy,113,Rice,Green Gram,7.402501885729169
North,Sand,582.6752661610526,25.13358844386665,1,Sunny,117,Maize,Soybean,8.998159419622313
West,Sand,733.5347627464,19.167685193016652,1,Sunny,93,Maize,Potato,9.492075263829978
North,Sandy Loam,510.7799643472921,26.2324494213694,1,Sunny,125,Soybean,Wheat,6.28598485462668
South,Black Soil,612.2424530097207,28.634346649628178,1,Sunny,162,Cotton,Wheat,7.12470562590728
South,Loam,406.1252832256179,20.22962559046495,1,Sunny,134,Barley,Mustard,3.3651675425083534
West,Loam,601.7640045476599,21.890231297499817,1,Sunny,108,Maize,Potato,8.427602433789014
East,Silt,772.6797670028052,20.589267007306354,1,Sunny,94,Maize,Potato,9.393992654649505
South,Clay,583.089630595486,15.993757176423724,1,Sunny,132,Barley,Mustard,3.3368544953771577
West,Clay,817.3746176458512,26.90870132031359,1,Sunny,131,Soybean,Barley,5.872351227139303
West,Silt,1543.8850827298888,33.459191614290035,1,Rainy,124,Rice,Green Gram,7.719725567045593
West,Black Soil,635.0452428543406,26.194857931012283,1,Sunny,158,Cotton,Wheat,7.3047249226630235
East,Loam,541.7743665280867,23.541948002809434,1,Sunny,169,Barley,Chickpea,3.951134903881706
West,Clay,816.2345508917242,28.88710285872585,1,Rainy,106,Soybean,Maize,6.824186208660545
North,Sand,699.3968597266817,22.071433315870284,1,Sunny,113,Maize,Soybean,8.928137595278661
North,Sand,666.3783649500602,21.327681055510777,1,Sunny,117,Maize,Cowpea,9.217517384535673
North,Loam,1112.9624677910801,33.97364442208871,1,Rainy,171,Rice,Mustard,8.346698744664243
East,Silt,602.4056875791498,25.04684968161422,1,Sunny,95,Maize,Sweet Potato,9.252736979196184
West,Sandy Loam,272.9561850545291,15.580165287215664,1,Sunny,162,Barley,Mustard,4.793633371211353
East,Clay,1008.6018184327154,24.84057783552797,1,Rainy,133,Rice,Lentil,7.260224901730499
South,Loam,741.8404870010843,28.36525696227777,1,Sunny,110,Soybean,Maize,5.360404448389035
South,Clay,288.28347626010424,21.75875350525922,1,Sunny,129,Barley,Lentil,4.005223162389457
East,Sandy Loam,892.7556867942328,25.72280968766309,1,Sunny,153,Cotton,Groundnut,6.907477235609824
East,Clay,819.6609789211648,27.023099111991378,1,Rainy,101,Soybean,Wheat,5.8389364472841985
West,Sandy Loam,545.420622599351,19.88782385484476,1,Sunny,137,Barley,Lentil,4.827242151236977
East,Sandy Loam,1086.9959253705501,28.08543747946259,1,Sunny,166,Cotton,Soybean,6.787706933698821
South,Silt,1652.4609638269185,34.698260929951466,1,Rainy,134,Rice,Lentil,7.769227551039519
East,Loam,630.1421637088433,23.818950276261127,1,Sunny,143,Barley,Mustard,4.11055901711337
